,Postal Code,Postal Code Latitude,Postal Code Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1104,M3L,43.7390146,-79.5069436,jane sheppard mall,43.740104399774324,-79.51255243633483,Shopping Mall
1105,M3L,43.7390146,-79.5069436,Gecko Hospitality,43.74266963059613,-79.50395822525024,Hotel
1106,M4L,43.6689985,-79.31557159999998,The Burger's Priest,43.666730640369295,-79.31555614915459,Fast Food Restaurant
1107,M4L,43.6689985,-79.31557159999998,System Fitness,43.667171452103204,-79.31273345707406,Gym
1108,M4L,43.6689985,-79.31557159999998,British Style Fish & Chips,43.66872336908457,-79.31713935234417,Fish & Chips Shop
1109,M4L,43.6689985,-79.31557159999998,Brett's Ice Cream,43.667222,-79.312831,Ice Cream Shop
1110,M4L,43.6689985,-79.31557159999998,O Sushi,43.66668372330836,-79.3166142781831,Sushi Restaurant
1111,M4L,43.6689985,-79.31557159999998,Godspeed Brewery,43.67262030152577,-79.31922849103603,Brewery
1112,M4L,43.6689985,-79.31557159999998,Woodbine Park,43.66486036311473,-79.31510925292969,Park
1113,M4L,43.6689985,-79.31557159999998,LCBO,43.66673150624233,-79.31496605090986,Liquor Store
1114,M4L,43.6689985,-79.31557159999998,Casa di Giorgio,43.66664527559903,-79.31520351125722,Italian Restaurant
1115,M4L,43.6689985,-79.31557159999998,Pet Valu,43.66697917950893,-79.31466465565389,Pet Store
1116,M4L,43.6689985,-79.31557159999998,Murphy's Law,43.66731906186093,-79.31265587607287,Pub
1117,M4L,43.6689985,-79.31557159999998,The Tulip Steakhouse,43.66634820248808,-79.31685400996346,Steakhouse
1118,M4L,43.6689985,-79.31557159999998,Alliance Cinemas - The Beach,43.666746976047506,-79.31468500467349,Movie Theater
1119,M4L,43.6689985,-79.31557159999998,Harvey's,43.666528010542514,-79.3151266656414,Restaurant
1120,M4L,43.6689985,-79.31557159999998,Subway,43.66605207373166,-79.3169328912536,Sandwich Place
1121,M4L,43.6689985,-79.31557159999998,KFC,43.666624203184845,-79.31591580156237,Fast Food Restaurant
1122,M4L,43.6689985,-79.31557159999998,Pizzaiolo,43.66895319839045,-79.31168339331794,Pizza Place
1123,M4L,43.6689985,-79.31557159999998,Jody's Deli,43.66894604610645,-79.31163457258732,Sandwich Place
1124,M4L,43.6689985,-79.31557159999998,Country Style,43.667662,-79.312006,Coffee Shop
1125,M5L,43.6481985,-79.37981690000001,Canoe,43.647452066183476,-79.38132001815676,Restaurant
1126,M5L,43.6481985,-79.37981690000001,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop
1127,M5L,43.6481985,-79.37981690000001,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
1128,M5L,43.6481985,-79.37981690000001,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
1129,M5L,43.6481985,-79.37981690000001,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center
1130,M5L,43.6481985,-79.37981690000001,Brick Street Bakery,43.6488151631615,-79.38060468610949,Bakery
1131,M5L,43.6481985,-79.37981690000001,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
1132,M5L,43.6481985,-79.37981690000001,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
1133,M5L,43.6481985,-79.37981690000001,Maman,43.64830873804684,-79.38225333898805,Café
1134,M5L,43.6481985,-79.37981690000001,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
1135,M5L,43.6481985,-79.37981690000001,Café Plenty,43.6491179354577,-79.37831288380438,Café
1136,M5L,43.6481985,-79.37981690000001,Ki Modern Japanese + Bar,43.647223,-79.3793738,Japanese Restaurant
1137,M5L,43.6481985,-79.37981690000001,Craft Beer Market,43.64989,-79.378005,Beer Bar
1138,M5L,43.6481985,-79.37981690000001,Cactus Club Cafe,43.6495520142626,-79.38167072512041,American Restaurant
1139,M5L,43.6481985,-79.37981690000001,Dineen Coffee,43.650497,-79.378765,Café
1140,M5L,43.6481985,-79.37981690000001,Hy's Steakhouse,43.649504756476944,-79.38291850488223,Steakhouse
1141,M5L,43.6481985,-79.37981690000001,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
1142,M5L,43.6481985,-79.37981690000001,Chotto Matte,43.646473,-79.378782,Japanese Restaurant
1143,M5L,43.6481985,-79.37981690000001,Kupfert & Kim (First Canadian Place),43.64854659465186,-79.38162406470161,Gluten-free Restaurant
1144,M5L,43.6481985,-79.37981690000001,Petit Four Bakery,43.647743692587085,-79.37958814250598,Sandwich Place
1145,M5L,43.6481985,-79.37981690000001,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
1146,M5L,43.6481985,-79.37981690000001,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
1147,M5L,43.6481985,-79.37981690000001,Olly Fresco's,43.646912231909276,-79.37959661696463,Deli / Bodega
1148,M5L,43.6481985,-79.37981690000001,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
1149,M5L,43.6481985,-79.37981690000001,Bymark,43.647217284018005,-79.38125188166379,Restaurant
1150,M5L,43.6481985,-79.37981690000001,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant
1151,M5L,43.6481985,-79.37981690000001,King Taps,43.648475974183,-79.38205778358744,Gastropub
1152,M5L,43.6481985,-79.37981690000001,Cosmopolitan Toronto Centre Hotel & Spa,43.64906432957466,-79.37759759701125,Hotel
1153,M5L,43.6481985,-79.37981690000001,Garrison Bespoke,43.648102,-79.376334,Tailor Shop
1154,M5L,43.6481985,-79.37981690000001,The National Club,43.64934259283233,-79.3805735731846,Wine Bar
1155,M5L,43.6481985,-79.37981690000001,Biff's Bistro,43.647084825125084,-79.37634231908494,French Restaurant
1156,M5L,43.6481985,-79.37981690000001,The Fairmont Royal York,43.64544914616651,-79.3815076529019,Hotel
1157,M5L,43.6481985,-79.37981690000001,GoodLife Fitness Toronto 137 Yonge Street,43.651242,-79.378068,Gym
1158,M5L,43.6481985,-79.37981690000001,Pilot Coffee Roasters,43.64501814464698,-79.3804150931199,Coffee Shop
1159,M5L,43.6481985,-79.37981690000001,The Omni King Edward Hotel,43.64919051601911,-79.37600612640387,Hotel
1160,M5L,43.6481985,-79.37981690000001,Pumpernickel's Deli,43.64883150054619,-79.38197006345457,Deli / Bodega
1161,M5L,43.6481985,-79.37981690000001,Starbucks,43.647261,-79.378599,Coffee Shop
1162,M5L,43.6481985,-79.37981690000001,John & Sons Oyster House,43.65060229830571,-79.38155510682869,Seafood Restaurant
1163,M5L,43.6481985,-79.37981690000001,The Keg Steakhouse + Bar - York Street,43.64998659318569,-79.38410336664538,Restaurant
1164,M5L,43.6481985,-79.37981690000001,One King West Hotel & Residence,43.6491395,-79.3778763,Hotel
1165,M5L,43.6481985,-79.37981690000001,Berczy Park,43.64804835388851,-79.3751722909452,Park
1166,M5L,43.6481985,-79.37981690000001,Sam James Coffee Bar (SJCB),43.64788137014028,-79.38433152836829,Café
1167,M5L,43.6481985,-79.37981690000001,Toronto Athletic Club,43.647359553534905,-79.3811766566002,Gym
1168,M5L,43.6481985,-79.37981690000001,Hogtown Smoke,43.64928693557788,-79.37468932637938,Food Truck
1169,M5L,43.6481985,-79.37981690000001,The Adelaide Hotel Toronto,43.6498312,-79.3801639,Hotel
1170,M5L,43.6481985,-79.37981690000001,iQ Food Co. (First Canadian Place),43.64835708519922,-79.38219241858727,Salad Place
1171,M5L,43.6481985,-79.37981690000001,Dog Fountain,43.64799795147863,-79.37536096948996,Fountain
1172,M5L,43.6481985,-79.37981690000001,Fresh On Front,43.64781466405137,-79.3744527618627,Vegetarian / Vegan Restaurant
1173,M5L,43.6481985,-79.37981690000001,Victoria's Restaurant,43.64929834396347,-79.37643067251867,Restaurant
1174,M5L,43.6481985,-79.37981690000001,WVRST,43.64496809087762,-79.38137631843854,Beer Bar
1175,M5L,43.6481985,-79.37981690000001,Buster's Sea Cove,43.64777410584289,-79.37918080262172,Seafood Restaurant
1176,M5L,43.6481985,-79.37981690000001,Indigospirit,43.64834987590252,-79.38034747310336,Bookstore
1177,M5L,43.6481985,-79.37981690000001,Starbucks,43.646731,-79.383951,Coffee Shop
1178,M5L,43.6481985,-79.37981690000001,Sukhothai,43.64848710249909,-79.37454735245633,Thai Restaurant
1179,M5L,43.6481985,-79.37981690000001,Crepe TO,43.650063279511016,-79.37458664523871,Creperie
1180,M5L,43.6481985,-79.37981690000001,Starbucks,43.649328,-79.378339,Coffee Shop
1181,M5L,43.6481985,-79.37981690000001,Piper's Gastropub,43.645468111144694,-79.38177905581458,Cocktail Bar
1182,M5L,43.6481985,-79.37981690000001,The Poké Box,43.65046931503178,-79.37631703952829,Poke Place
1183,M5L,43.6481985,-79.37981690000001,Five Guys,43.6487987190222,-79.3816807899204,Burger Joint
1184,M5L,43.6481985,-79.37981690000001,The Gabardine,43.65098801064232,-79.38122513218154,American Restaurant
1185,M5L,43.6481985,-79.37981690000001,The Keg Steakhouse + Bar - Esplanade,43.64671207408793,-79.37476761639118,Restaurant
1186,M5L,43.6481985,-79.37981690000001,Terroni,43.650927,-79.375602,Italian Restaurant
1187,M5L,43.6481985,-79.37981690000001,Starbucks,43.647192603955325,-79.38095685671752,Coffee Shop
1188,M5L,43.6481985,-79.37981690000001,Tim Hortons,43.646255967524645,-79.37957346439356,Coffee Shop
1189,M5L,43.6481985,-79.37981690000001,DAVIDsTEA,43.650546552943766,-79.38338493349875,Tea Room
1190,M5L,43.6481985,-79.37981690000001,GoodLife Fitness Toronto Street Women's Only,43.6504,-79.3767,Gym
1191,M5L,43.6481985,-79.37981690000001,Hudson's Bay,43.652039815876805,-79.38039146122816,Department Store
1192,M5L,43.6481985,-79.37981690000001,iQ Food Co,43.64748168603231,-79.37910417362639,Fast Food Restaurant
1193,M5L,43.6481985,-79.37981690000001,Cafe Landwer,43.64875349932059,-79.3853673607289,Café
1194,M5L,43.6481985,-79.37981690000001,Tim Hortons,43.6468622,-79.3825442,Coffee Shop
1195,M5L,43.6481985,-79.37981690000001,The Reservoir Lounge,43.64851659851552,-79.37455623391588,Jazz Club
1196,M5L,43.6481985,-79.37981690000001,Pravda Vodka Bar,43.64851553067474,-79.37473231149953,Cocktail Bar
1197,M5L,43.6481985,-79.37981690000001,Tachi,43.65059603893127,-79.38339613055128,Sushi Restaurant
1198,M5L,43.6481985,-79.37981690000001,Pizzeria Libretto,43.64833354686235,-79.38511050184168,Pizza Place
1199,M5L,43.6481985,-79.37981690000001,Leña,43.651722,-79.379205,Latin American Restaurant
1200,M5L,43.6481985,-79.37981690000001,Bardi's Steak House,43.64622,-79.383074,Restaurant
1201,M5L,43.6481985,-79.37981690000001,McEwan Foods,43.64716011126396,-79.38104402548048,Deli / Bodega
1202,M5L,43.6481985,-79.37981690000001,Sweet Lulu,43.65055650489936,-79.38117543224395,Asian Restaurant
1203,M5L,43.6481985,-79.37981690000001,Old City Hall,43.652008800876125,-79.3817442232328,Monument / Landmark
1204,M5L,43.6481985,-79.37981690000001,D.W. Alexander,43.64833304339161,-79.3738261420116,Cocktail Bar
1205,M5L,43.6481985,-79.37981690000001,Rosalinda,43.650252483069295,-79.38515575620075,Vegetarian / Vegan Restaurant
1206,M5L,43.6481985,-79.37981690000001,Cambridge Suites Toronto,43.65183649475983,-79.37810738045548,Hotel
1207,M5L,43.6481985,-79.37981690000001,Starbucks,43.650159,-79.377793,Coffee Shop
1208,M5L,43.6481985,-79.37981690000001,John Allans,43.651446635211904,-79.38135389611388,Salon / Barbershop
1209,M5L,43.6481985,-79.37981690000001,Mercatto,43.6502431921682,-79.38081989149896,Italian Restaurant
1210,M5L,43.6481985,-79.37981690000001,Over Easy,43.64807704204346,-79.37759871575396,Breakfast Spot
1211,M5L,43.6481985,-79.37981690000001,M Square Coffee Co,43.65121797253777,-79.38355459932247,Coffee Shop
1212,M5L,43.6481985,-79.37981690000001,Bulldog On The Block,43.65065218852629,-79.38414092873634,Coffee Shop
1213,M5L,43.6481985,-79.37981690000001,Portico,43.651855687900124,-79.37805540906518,Restaurant
1214,M5L,43.6481985,-79.37981690000001,Ruby Thai (First Canadian Place),43.64909140219368,-79.38159990145141,Thai Restaurant
1215,M5L,43.6481985,-79.37981690000001,Toronto PATH System,43.64990340698978,-79.3830527039004,General Travel
1216,M5L,43.6481985,-79.37981690000001,NAMI,43.650853361785124,-79.37588746641697,Japanese Restaurant
1217,M5L,43.6481985,-79.37981690000001,The Danish Pastry House,43.64526188121351,-79.38084966956498,Bakery
1218,M5L,43.6481985,-79.37981690000001,Irish Embassy,43.647918499361516,-79.37727345157903,Irish Pub
1219,M5L,43.6481985,-79.37981690000001,Metropolitan Resto Bar,43.65006166044848,-79.3771814107564,Italian Restaurant
1220,M5L,43.6481985,-79.37981690000001,Versus Coffee,43.65121343781903,-79.37523564828548,Coffee Shop
1221,M5L,43.6481985,-79.37981690000001,Brookfield Place,43.646790641203026,-79.37876938530562,Shopping Mall
1222,M5L,43.6481985,-79.37981690000001,Spirit of Hockey,43.64704692224217,-79.37753727586353,Sporting Goods Shop
1223,M5L,43.6481985,-79.37981690000001,Carisma,43.64961671774303,-79.3754337751762,Italian Restaurant
1224,M5L,43.6481985,-79.37981690000001,Woods Restaurant & Bar,43.6493568159853,-79.37500248445933,Molecular Gastronomy Restaurant
1225,M6L,43.713756200000006,-79.4900738,Rustic Bakery,43.715413998974796,-79.49030028640821,Bakery
1226,M6L,43.713756200000006,-79.4900738,Sporty,43.71650314331055,-79.48983764648438,Basketball Court
1227,M6L,43.713756200000006,-79.4900738,Maple leaf park,43.716187513283,-79.4935309549699,Park
1228,M6L,43.713756200000006,-79.4900738,Queen's GreenBelt Park,43.71235526161373,-79.48475360870361,Trail
1229,M6L,43.713756200000006,-79.4900738,Mika's Trim,43.714068,-79.496113,Construction & Landscaping
1230,M9L,43.7563033,-79.56596329999999,Pizza Monza,43.7550425265422,-79.56719521010014,Pizza Place
1231,M9L,43.7563033,-79.56596329999999,HNS ARARAT,43.75751884568645,-79.5636534690857,Furniture / Home Store
1232,M9L,43.7563033,-79.56596329999999,Islington & Finch,43.75464649425455,-79.56863832071625,Intersection
1233,M1M,43.716316,-79.23947609999999,Have A Nap Motel,43.718256,-79.240135,Motel
1234,M1M,43.716316,-79.23947609999999,Vincent's Spot,43.71700152544261,-79.24235338465942,American Restaurant
1235,M1M,43.716316,-79.23947609999999,eastville,43.71681533169394,-79.23603703506208,Skating Rink
1236,M2M,43.789053,-79.40849279999999,Newtonbrook Park,43.786942,-79.410022,Park
1237,M3M,43.7284964,-79.49569740000001,Roding Park,43.728655041194294,-79.49291760986993,Baseball Field
1238,M3M,43.7284964,-79.49569740000001,Blue Sail Energy Solutions,43.7314450238841,-79.49378728866577,Business Service
1239,M3M,43.7284964,-79.49569740000001,DryShield Water Solutions Corp,43.73093335493166,-79.49898004531859,Home Service
1240,M3M,43.7284964,-79.49569740000001,Yummy Dogs,43.72651174068901,-79.50127950136176,Food Truck
1241,M4M,43.6595255,-79.340923,Ed's Real Scoop,43.660655832455014,-79.3420187548006,Ice Cream Shop
1242,M4M,43.6595255,-79.340923,Mercury Espresso Bar,43.66080615235188,-79.34124064841119,Coffee Shop
1243,M4M,43.6595255,-79.340923,Te Aro,43.66137281675049,-79.33857736283377,Coffee Shop
1244,M4M,43.6595255,-79.340923,Queen Books,43.6606506251737,-79.34226723956905,Bookstore
1245,M4M,43.6595255,-79.340923,Hooked,43.66040731524296,-79.34325721641623,Fish Market
1246,M4M,43.6595255,-79.340923,The Bone House,43.66089376125636,-79.3410974737743,Pet Store
1247,M4M,43.6595255,-79.340923,Brick Street Breads,43.66068453213004,-79.3425013474948,Bakery
1248,M4M,43.6595255,-79.340923,Reliable Halibut and Chips,43.660874,-79.340938,Seafood Restaurant
1249,M4M,43.6595255,-79.340923,Purple Penguin Cafe,43.660501150739734,-79.34256490845178,Café
1250,M4M,43.6595255,-79.340923,WAYLABAR,43.661234129782564,-79.33959722763221,Gay Bar
1251,M4M,43.6595255,-79.340923,Leslieville,43.66207024392778,-79.33785619823739,Neighborhood
1252,M4M,43.6595255,-79.340923,Baldini,43.661299966369135,-79.33902686943661,Italian Restaurant
1253,M4M,43.6595255,-79.340923,Leslieville Cheese Market,43.66054639296253,-79.3423024562941,Cheese Shop
1254,M4M,43.6595255,-79.340923,Avling Kitchen & Brewery,43.661515,-79.338117,Brewery
1255,M4M,43.6595255,-79.340923,braised,43.660451867292366,-79.34334606916272,American Restaurant
1256,M4M,43.6595255,-79.340923,Boxcar Social,43.659722741351565,-79.34687077721378,Café
1257,M4M,43.6595255,-79.340923,eastside social,43.661288901982886,-79.33915476536174,Comfort Food Restaurant
1258,M4M,43.6595255,-79.340923,Tabule,43.65973096534363,-79.3463408134466,Middle Eastern Restaurant
1259,M4M,43.6595255,-79.340923,Wonder Pens,43.662809067344405,-79.34145159601191,Stationery Store
1260,M4M,43.6595255,-79.340923,Starbucks,43.660742,-79.342362,Coffee Shop
1261,M4M,43.6595255,-79.340923,Bonjour Brioche,43.65973440286799,-79.34626614342186,Bakery
1262,M4M,43.6595255,-79.340923,EAT BKK Thai Kitchen,43.66045,-79.343113,Thai Restaurant
1263,M4M,43.6595255,-79.340923,District 28,43.65517388160507,-79.34059760137761,Coworking Space
1264,M4M,43.6595255,-79.340923,Jimmie Simpson Park,43.65922968838468,-79.3450629597167,Park
1265,M4M,43.6595255,-79.340923,Spirit Loft Yoga,43.66354815944136,-79.3413327874046,Yoga Studio
1266,M4M,43.6595255,-79.340923,The Thirsty Duck,43.66113846977925,-79.34010994796954,Gastropub
1267,M4M,43.6595255,-79.340923,Brooklyn Tavern,43.66193697467491,-79.33593786927155,American Restaurant
1268,M4M,43.6595255,-79.340923,Barrio Cerveceria,43.66043013260822,-79.34350897486634,Latin American Restaurant
1269,M4M,43.6595255,-79.340923,Dwell Gym,43.6634116374049,-79.3411044597478,Gym / Fitness Center
1270,M4M,43.6595255,-79.340923,TD Canada Trust,43.660659451666845,-79.34277481866047,Bank
1271,M4M,43.6595255,-79.340923,Good Neighbour,43.6610004575794,-79.34029809683763,Clothing Store
1272,M4M,43.6595255,-79.340923,The Roy Public House,43.660451849464096,-79.34299382973943,Bar
1273,M4M,43.6595255,-79.340923,7-Eleven,43.660897,-79.340159,Convenience Store
1274,M4M,43.6595255,-79.340923,Gale's Snack Bar,43.658239,-79.339077,Diner
1275,M4M,43.6595255,-79.340923,Saulter Street Brewery,43.6584115679406,-79.34639217979787,Brewery
1276,M4M,43.6595255,-79.340923,McQueens Pub,43.66148312783299,-79.338072195258,Gastropub
1277,M5M,43.7332825,-79.4197497,Aroma Espresso Bar,43.73597504480755,-79.42039080887425,Café
1278,M5M,43.7332825,-79.4197497,Sakura Garden,43.73339792581388,-79.41949129828605,Sushi Restaurant
1279,M5M,43.7332825,-79.4197497,Darbar Persian Grill,43.735484,-79.420006,Restaurant
1280,M5M,43.7332825,-79.4197497,Drums N Flats,43.73503512478632,-79.42003978035157,Comfort Food Restaurant
1281,M5M,43.7332825,-79.4197497,Pheasant & Firkin,43.73517255469138,-79.41970208136466,Pub
1282,M5M,43.7332825,-79.4197497,The Copper Chimney,43.73619518432498,-79.42027081330127,Indian Restaurant
1283,M5M,43.7332825,-79.4197497,Tim Hortons,43.735355956224325,-79.41960454261636,Coffee Shop
1284,M5M,43.7332825,-79.4197497,Francobollo,43.734556923055784,-79.41954908679143,Italian Restaurant
1285,M5M,43.7332825,-79.4197497,Satay on the Road,43.735310312009226,-79.41978338676937,Thai Restaurant
1286,M5M,43.7332825,-79.4197497,Freshii,43.731582455410454,-79.41910939095219,Juice Bar
1287,M5M,43.7332825,-79.4197497,Karbouzi Greek Taverna,43.7362044620751,-79.42035885441898,Greek Restaurant
1288,M5M,43.7332825,-79.4197497,LCBO,43.73106478660271,-79.41923740055336,Liquor Store
1289,M5M,43.7332825,-79.4197497,Dino's No Frills,43.730699,-79.418535,Grocery Store
1290,M5M,43.7332825,-79.4197497,Starbucks,43.732604,-79.419136,Coffee Shop
1291,M5M,43.7332825,-79.4197497,Shoppers Drug Mart,43.736276,-79.419705,Pharmacy
1292,M5M,43.7332825,-79.4197497,Subway,43.73148485587151,-79.41954981345089,Sandwich Place
1293,M5M,43.7332825,-79.4197497,Il Fornaro,43.734073,-79.41987,Italian Restaurant
1294,M5M,43.7332825,-79.4197497,Subway,43.73159539578682,-79.41963959053555,Sandwich Place
1295,M5M,43.7332825,-79.4197497,Safari Bar and Grill,43.72905148409205,-79.41810862863923,American Restaurant
1296,M5M,43.7332825,-79.4197497,Bruno's Fine Food,43.7366419570093,-79.4198699051871,Butcher
1297,M5M,43.7332825,-79.4197497,Pizza Pizza,43.731952,-79.415019,Pizza Place
1298,M5M,43.7332825,-79.4197497,McDonald's,43.73254035428967,-79.41979624492376,Fast Food Restaurant
1299,M5M,43.7332825,-79.4197497,Eggsmart,43.734886,-79.419632,Breakfast Spot
1300,M5M,43.7332825,-79.4197497,Nara Sushi,43.73377349763694,-79.41956007911853,Japanese Restaurant
1301,M5M,43.7332825,-79.4197497,Marty's Chez TABAC | Fine Cigars and Tobacconist,43.731409,-79.419204,Hobby Shop
1302,M6M,43.6911158,-79.47601329999999,Subway,43.69021830300218,-79.47404997234327,Sandwich Place
1303,M6M,43.6911158,-79.47601329999999,Dollar Tree,43.6902962,-79.4746668,Discount Store
1304,M6M,43.6911158,-79.47601329999999,Timothy's World Coffee,43.69007166039847,-79.47459889881466,Coffee Shop
1305,M6M,43.6911158,-79.47601329999999,Z Bar & Grille,43.6906730071065,-79.47276425326548,Bar
1306,M9M,43.7247659,-79.53224240000002,Strathburn Park,43.721765047523654,-79.53285448549357,Baseball Field
1307,M1N,43.692657000000004,-79.2648481,The Birchcliff,43.69166644406541,-79.26453158481682,Café
1308,M1N,43.692657000000004,-79.2648481,Birchmount Community Centre,43.69517507509799,-79.26216087070237,General Entertainment
1309,M1N,43.692657000000004,-79.2648481,Scarborough Gardens,43.6946465192162,-79.26223031725522,Skating Rink
1310,M1N,43.692657000000004,-79.2648481,Birchmount Stadium,43.695322867712626,-79.26129341125488,College Stadium
1311,M2N,43.7701199,-79.40849279999999,Loblaws,43.768722,-79.412101,Grocery Store
1312,M2N,43.7701199,-79.40849279999999,Cineplex Cinemas,43.76862539839479,-79.41261307104753,Movie Theater
1313,M2N,43.7701199,-79.40849279999999,Aroma Espresso Bar,43.76944882099181,-79.41308107735675,Café
1314,M2N,43.7701199,-79.40849279999999,Konjiki Ramen,43.76699771023422,-79.41222209328754,Ramen Restaurant
1315,M2N,43.7701199,-79.40849279999999,Starbucks,43.768353,-79.413046,Coffee Shop
1316,M2N,43.7701199,-79.40849279999999,Saryo,43.76697902009232,-79.41220491675689,Café
1317,M2N,43.7701199,-79.40849279999999,Wako Sushi + Bar,43.77080606720809,-79.41313811956255,Japanese Restaurant
1318,M2N,43.7701199,-79.40849279999999,Mel Lastman Square,43.76770145783431,-79.41297541544051,Plaza
1319,M2N,43.7701199,-79.40849279999999,Booster Juice,43.76889,-79.4129899,Juice Bar
1320,M2N,43.7701199,-79.40849279999999,Empress Walk,43.768540252857974,-79.4126707082784,Shopping Mall
1321,M2N,43.7701199,-79.40849279999999,Dairy Queen,43.76701557770687,-79.4120009150447,Ice Cream Shop
1322,M2N,43.7701199,-79.40849279999999,PetSmart,43.769139,-79.412522,Pet Store
1323,M2N,43.7701199,-79.40849279999999,Aura,43.766012799364795,-79.41081286441447,Lounge
1324,M2N,43.7701199,-79.40849279999999,Michaels,43.76724487394571,-79.41197372883607,Arts & Crafts Store
1325,M2N,43.7701199,-79.40849279999999,Aburi Room,43.769197,-79.414039,Sushi Restaurant
1326,M2N,43.7701199,-79.40849279999999,Dollarama,43.768722,-79.412101,Discount Store
1327,M2N,43.7701199,-79.40849279999999,Starbucks,43.768464,-79.414017,Coffee Shop
1328,M2N,43.7701199,-79.40849279999999,Boston Pizza,43.76966566980136,-79.41305666054794,Pizza Place
1329,M2N,43.7701199,-79.40849279999999,Subway,43.768507,-79.41398454232785,Sandwich Place
1330,M2N,43.7701199,-79.40849279999999,Best Buy,43.76811518063931,-79.4126082683499,Electronics Store
1331,M2N,43.7701199,-79.40849279999999,Ajisen Ramen 味千ラーメン,43.771444,-79.413139,Ramen Restaurant
1332,M2N,43.7701199,-79.40849279999999,Symposium Cafe Restaurant & Lounge,43.77107544003332,-79.41339624610163,Restaurant
1333,M2N,43.7701199,-79.40849279999999,Wendy’s,43.76846127243853,-79.4123771060805,Fast Food Restaurant
1334,M2N,43.7701199,-79.40849279999999,TD Canada Trust,43.770582211105484,-79.41373685724197,Bank
1335,M2N,43.7701199,-79.40849279999999,Shawarma Max,43.76601170897119,-79.41084443679077,Middle Eastern Restaurant
1336,M2N,43.7701199,-79.40849279999999,Kinton Ramen,43.76968375926793,-79.41304877291766,Ramen Restaurant
1337,M2N,43.7701199,-79.40849279999999,Subway,43.77140090446779,-79.41345717293876,Sandwich Place
1338,M2N,43.7701199,-79.40849279999999,Ten Ren's Tea Time 喫茶新饌,43.769574852327395,-79.41259669370922,Bubble Tea Shop
1339,M2N,43.7701199,-79.40849279999999,Pho 88 Vietnamese Cuisine,43.77045596393368,-79.41306424537943,Vietnamese Restaurant
1340,M2N,43.7701199,-79.40849279999999,Freshslice Pizza,43.771353408025305,-79.4134865956423,Pizza Place
1341,M2N,43.7701199,-79.40849279999999,LCBO,43.76853507582258,-79.41261278722021,Liquor Store
1342,M2N,43.7701199,-79.40849279999999,Ichiban Fish House,43.76599495334784,-79.4108127227573,Japanese Restaurant
1343,M2N,43.7701199,-79.40849279999999,Novotel Toronto North York,43.76872304736466,-79.41425730725825,Hotel
1344,M2N,43.7701199,-79.40849279999999,Trio Restaurant,43.769057691735014,-79.41437684224671,Restaurant
1345,M3N,43.7616313,-79.52099940000001,Durante's No Frills,43.758178,-79.51968,Grocery Store
1346,M3N,43.7616313,-79.52099940000001,LCBO,43.759256617873106,-79.51945388294175,Liquor Store
1347,M3N,43.7616313,-79.52099940000001,Dollarama,43.758177,-79.519679,Discount Store
1348,M3N,43.7616313,-79.52099940000001,Driftwood community centre,43.76567959563023,-79.51970643195256,Athletics & Sports
1349,M3N,43.7616313,-79.52099940000001,Planet Fitness,43.757538,-79.51961,Gym / Fitness Center
1350,M4N,43.7280205,-79.3887901,Lawrence Park Ravine,43.72696303913755,-79.39438246708775,Park
1351,M4N,43.7280205,-79.3887901,HYC Design Inc.,43.72679332718912,-79.39168095588684,Business Service
1352,M4N,43.7280205,-79.3887901,Zodiac Swim School,43.72853205765438,-79.3828602612317,Swim School
1353,M4N,43.7280205,-79.3887901,TTC Bus #162 - Lawrence-Donway,43.72802605799448,-79.38280527753858,Bus Line
1354,M5N,43.7116948,-79.41693559999999,BAGEL TIME MONTREAL STYLE,43.709067052513404,-79.41585838794708,Fast Food Restaurant
1355,M5N,43.7116948,-79.41693559999999,Ceiling Champions,43.71389073142895,-79.42070245742796,Home Service
1356,M5N,43.7116948,-79.41693559999999,Rosalind's Garden Oasis,43.71218888050602,-79.41197784736922,Garden
1357,M6N,43.67318529999999,-79.48726190000001,Wonderfood,43.67235238324323,-79.49257115909873,Convenience Store
1358,M6N,43.67318529999999,-79.48726190000001,241 Pizza,43.6723510936904,-79.49263085092069,Pizza Place
1359,M6N,43.67318529999999,-79.48726190000001,195 Jane Rocket,43.672334850841,-79.49263389979957,Bus Line
1360,M6N,43.67318529999999,-79.48726190000001,High Park Brewery,43.669903,-79.48343,Brewery
1361,M6N,43.67318529999999,-79.48726190000001,Welcome Food Mart,43.66970140136457,-79.48349146580819,Grocery Store
1362,M9N,43.706876,-79.51818840000001,Grattan Park,43.70622161954314,-79.52170483861298,Park
